ID,1_with_prob,2_with_prob,3_with_prob,4_with_prob,5_with_prob,6_with_prob,7_with_prob,8_with_prob,9_with_prob,10_with_prob,11_with_prob,12_with_prob,13_with_prob,14_with_prob,15_with_prob,16_with_prob,17_with_prob,18_with_prob,19_with_prob,20_with_prob,21_with_prob,22_with_prob,23_with_prob,24_with_prob,25_with_prob,26_with_prob,27_with_prob,28_with_prob,29_with_prob,30_with_prob,31_with_prob,32_with_prob,33_with_prob,34_with_prob,35_with_prob,36_with_prob,37_with_prob,38_with_prob
634,0.11029,0.11029,0.11029,0.11029,0.11029,0.12461,0.18929,0.14043,0.1749,0.17342,0.16217,0.17479,0.14561,0.15554,0.15564,0.13663,0.17777,0.1409,0.19949,0.10346,0.11756,0.14057,0.18971,0.17385,0.19452,0.1287,0.18491,0.12989,0.17128,0.18529,0.1921,0.18271,0.14737,0.13595,0.18701,0.19646,0.14507,0.1532
635,0.1205,0.1205,0.1205,0.1205,0.1205,0.11844,0.1188,0.11517,0.11671,0.11812,0.1169,0.11958,0.11635,0.12066,0.11612,0.11553,0.12176,0.11505,0.12328,0.11108,0.11128,0.11352,0.11719,0.1225,0.12462,0.11221,0.11891,0.11378,0.11558,0.11914,0.12197,0.1194,0.11836,0.11533,0.11562,0.11619,0.11661,0.11683
636,0.00633,0.00633,0.00633,0.00633,0.00633,0.00553,0.00619,0.00646,0.00637,0.00629,0.00639,0.00589,0.00638,0.00664,0.00673,0.00683,0.00637,0.00662,0.00625,0.00668,0.00642,0.00611,0.00637,0.00625,0.0068,0.00618,0.00598,0.00664,0.00675,0.00681,0.0069,0.00636,0.00623,0.00699,0.00621,0.00658,0.00673,0.00669
637,0.21272,0.21272,0.21272,0.21272,0.21272,0.11319,0.18399,0.18287,0.20254,0.11045,0.17617,0.14993,0.15489,0.2051,0.19507,0.18515,0.15734,0.20767,0.13393,0.16606,0.16357,0.17314,0.18661,0.18042,0.19782,0.15008,0.14527,0.1474,0.15043,0.18674,0.1898,0.14587,0.19741,0.16616,0.12551,0.15652,0.15546,0.20975
638,1.92169,1.92169,1.92169,1.92169,1.92169,2.07096,2.01511,2.13138,2.17243,1.98359,2.13329,2.06943,2.26092,2.07249,2.07687,2.16877,2.0186,2.01294,2.09487,1.91814,2.13847,2.05881,2.0881,2.04699,2.082,2.11567,2.08835,2.14818,2.05326,2.19697,1.95839,2.07601,2.08672,2.13086,2.00306,2.23105,2.07097,2.12111
639,2.64505,2.64505,2.64505,2.64505,2.64505,1.95984,2.11242,2.21175,2.70751,2.62436,2.29566,2.65177,2.54404,1.78865,2.80378,2.59501,2.6573,2.891,2.19895,2.9219,2.17188,2.63786,2.42404,2.28876,2.79884,2.09433,2.67078,2.23108,2.77076,2.86039,2.22928,2.98562,2.03745,1.93647,2.5077,1.75583,2.9825,2.30834
640,0.00039,0.00039,0.00039,0.00039,0.00039,0.00038,0.00042,0.00037,0.00045,0.00039,0.00039,0.00039,4e-04,0.00036,0.00042,0.00041,0.00041,0.00042,0.00038,0.00041,0.00036,0.00039,0.00042,0.00042,0.00041,0.00037,4e-04,4e-04,0.00044,0.00041,0.00039,0.00046,0.00037,0.00037,0.00038,0.00037,0.00041,0.00042
641,0.16774,0.16774,0.16774,0.16774,0.16774,0.16299,0.1811,0.15916,0.20241,0.16857,0.16591,0.16721,0.17721,0.15523,0.17959,0.18111,0.17765,0.18199,0.16607,0.18031,0.15561,0.16562,0.1797,0.18124,0.18005,0.16063,0.17178,0.17473,0.19138,0.17675,0.16963,0.20524,0.15729,0.16004,0.16387,0.15987,0.17573,0.18165
642,1.56471,1.56471,1.56471,1.56471,1.56471,1.58995,1.7059,1.78483,1.67313,1.83532,1.7365,1.86047,1.72428,1.73436,1.71156,1.78589,1.7765,1.81012,1.64792,1.73245,1.76754,1.88612,1.70776,1.7379,1.84548,1.80698,1.72298,1.77442,1.73768,1.66464,1.76604,1.76137,1.83119,1.71253,1.72804,1.67799,1.7435,1.5917
643,1.88477,1.88477,1.88477,1.88477,1.88477,1.87635,2.21106,2.17963,2.54033,2.70402,1.63994,2.35866,2.10314,2.31322,2.38481,1.98152,2.59519,2.41417,2.45893,1.98931,1.98295,2.03268,2.7068,2.5153,1.86169,1.77169,2.67218,2.5643,2.40924,2.62247,2.42618,2.0381,2.20517,2.03428,2.08569,1.89878,2.39684,1.91239
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,0.36885,0.36885,0.36885,0.36885,0.36885,0.4865,0.60573,0.65738,0.58009,0.61699,0.66087,0.61297,0.65039,0.64731,0.66038,0.60292,0.63905,0.58885,0.58074,0.60783,0.64564,0.69924,0.60682,0.56254,0.62513,0.60353,0.65466,0.56397,0.66035,0.63698,0.57032,0.64004,0.58297,0.75164,0.60184,0.57739,0.60984,0.59187
646,0.00699,0.00699,0.00699,0.00699,0.00699,0.00637,0.00637,0.00622,0.00619,0.00637,0.00625,0.00633,0.00642,0.00623,0.00675,0.00619,0.00638,0.00629,0.0068,0.00673,0.00681,0.00684,0.00598,0.00589,0.00669,0.00625,0.00658,0.00619,0.00673,0.00553,0.00637,0.00665,0.00639,0.00683,0.00636,0.00662,0.00631,0.00664
647,0.00624,0.00624,0.00624,0.00624,0.00624,0.00632,0.00639,0.00627,0.00621,0.00667,0.00644,0.00711,0.00671,0.00683,0.00638,0.00675,0.00625,0.0067,0.00627,0.00641,0.00661,0.00664,0.00633,0.00613,0.00686,0.00621,0.00701,0.00635,0.00642,0.00627,0.00639,0.00685,0.00693,0.00649,0.006,0.00621,0.00639,0.00555
648,0.34381,0.34381,0.34381,0.34381,0.34381,0.34792,0.66785,0.27757,0.3272,0.26481,0.25638,0.25614,0.32917,0.28849,0.3053,0.22168,0.32895,0.31808,0.27612,0.27426,0.36957,0.27325,0.23646,0.35186,0.29287,0.19524,0.31062,0.32238,0.37526,0.25742,0.24255,0.36593,0.20005,0.32435,0.32639,0.36141,0.26455,0.33455
649,0.52175,0.52175,0.52175,0.52175,0.52175,0.51877,0.57483,0.58922,0.53602,0.5629,0.59584,0.55898,0.58747,0.58566,0.58437,0.55233,0.58949,0.54178,0.53568,0.55602,0.57591,0.62465,0.5527,0.52151,0.56901,0.5453,0.59118,0.52309,0.59545,0.5779,0.52786,0.5802,0.53685,0.64538,0.55153,0.53317,0.55753,0.54492
650,0.32476,0.32476,0.32476,0.32476,0.32476,0.33143,0.33915,0.35681,0.32463,0.33435,0.33778,0.33531,0.3474,0.35178,0.34423,0.33714,0.33677,0.33519,0.32509,0.34136,0.33843,0.3444,0.34194,0.32035,0.33801,0.33644,0.34378,0.33472,0.33723,0.34482,0.32938,0.34298,0.33103,0.35363,0.34701,0.33405,0.3354,0.32731
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,0.0407,0.0407,0.0407,0.0407,0.0407,0.04014,0.04041,0.04015,0.04012,0.0403,0.04191,0.03942,0.0413,0.03857,0.04282,0.04138,0.03927,0.04126,0.04153,0.0406,0.03951,0.04237,0.04035,0.04329,0.04059,0.04005,0.0405,0.04102,0.04111,0.04114,0.04255,0.04144,0.04,0.04042,0.04053,0.04057,0.03864,0.03995
653,0.05449,0.05449,0.05449,0.05449,0.05449,0.06739,0.056,0.07287,0.06203,0.05132,0.07374,0.05506,0.07757,0.07835,0.05426,0.06873,0.0518,0.05606,0.07566,0.04228,0.07389,0.06831,0.0658,0.05619,0.05785,0.06916,0.06467,0.06971,0.05422,0.0709,0.04126,0.05807,0.0611,0.07946,0.05003,0.07956,0.06207,0.05877
654,0.19561,0.19561,0.19561,0.19561,0.19561,0.212,0.20374,0.22751,0.2132,0.19682,0.2143,0.19697,0.21387,0.21397,0.21627,0.19936,0.19371,0.20931,0.21152,0.18781,0.21625,0.20223,0.20875,0.19377,0.21642,0.2011,0.19745,0.20952,0.18842,0.23156,0.19339,0.19967,0.19312,0.2104,0.19026,0.23549,0.21474,0.19982
655,0.42401,0.42401,0.42401,0.42401,0.42401,0.45106,0.44448,0.45807,0.46214,0.43495,0.4565,0.44731,0.47487,0.44775,0.44838,0.46161,0.43999,0.43917,0.45097,0.42553,0.45725,0.44578,0.44999,0.44408,0.44912,0.45396,0.45003,0.45864,0.44498,0.46567,0.43132,0.44825,0.4498,0.45615,0.43775,0.47057,0.44753,0.45475
656,0.44254,0.44254,0.44254,0.44254,0.44254,0.499,0.47666,0.52875,0.49781,0.46076,0.50162,0.46813,0.50223,0.49063,0.50412,0.46707,0.45512,0.48887,0.4937,0.44218,0.50052,0.47411,0.4948,0.45159,0.50445,0.47086,0.46287,0.48932,0.44308,0.55516,0.45329,0.46775,0.45637,0.49126,0.44711,0.56193,0.50077,0.47022
657,0.27004,0.27004,0.27004,0.27004,0.27004,0.29325,0.28084,0.30016,0.27538,0.28821,0.28293,0.29698,0.28016,0.28046,0.30341,0.2834,0.26615,0.28396,0.27707,0.29339,0.27326,0.28153,0.2826,0.28331,0.28276,0.28927,0.28132,0.28536,0.29055,0.29827,0.29116,0.271,0.27052,0.2901,0.29073,0.29379,0.28762,0.28462
658,0.00132,0.00132,0.00132,0.00132,0.00132,0.00146,0.00119,0.00148,0.0012,0.00126,0.00135,0.00137,0.00122,0.00128,0.00135,0.00136,0.00118,0.00136,0.00122,0.00125,0.00124,0.00127,0.00124,0.00126,0.00135,0.00132,0.00123,0.00133,0.00133,0.00134,0.00132,0.00122,0.00122,0.00136,0.00143,0.00134,0.00127,0.00131
659,0.00637,0.00637,0.00637,0.00637,0.00637,0.00639,0.00673,0.00669,0.00611,0.00619,0.00636,0.00621,0.00625,0.00638,0.00631,0.00699,0.00636,0.00683,0.00681,0.00675,0.0069,0.00629,0.00623,0.00646,0.00553,0.00637,0.00642,0.00625,0.00624,0.00633,0.00668,0.00658,0.00664,0.00664,0.00618,0.0068,0.00684,0.00662
660,0.8192,0.8192,0.8192,0.8192,0.8192,0.80343,1.4939,0.76649,0.77059,0.79414,0.76963,0.73108,0.79042,0.76023,0.78168,0.76396,0.81467,0.79262,0.76681,0.74232,0.77371,0.706,0.81283,0.72142,0.77122,0.7599,0.83733,0.75645,0.80203,0.74449,0.78843,0.76456,0.76878,0.78444,0.75777,0.79201,0.75946,0.82589
661,2.28973,2.28973,2.28973,2.28973,2.28973,2.80655,2.96765,3.25549,2.80956,2.97262,3.03001,2.98866,3.19128,3.2647,3.13813,3.01933,3.01305,2.98663,2.81728,3.09006,3.04088,3.14098,3.09976,2.73778,3.03397,3.00759,3.13071,2.97875,3.02085,3.14803,2.88923,3.11715,2.91694,3.29581,3.18475,2.96758,2.99019,2.85451
662,1.76371,1.76371,1.76371,1.76371,1.76371,1.79764,1.88223,1.90571,1.92699,1.93817,2.03613,1.88444,1.9989,1.83256,2.09187,2.00383,1.87505,1.99659,2.01306,1.95617,1.88983,2.06403,1.94108,2.12028,1.95592,1.92279,1.95012,1.98215,1.98732,1.98898,2.07528,2.00778,1.91952,1.94524,1.95224,1.95461,1.83668,1.91683
663,2.64875,2.64875,2.64875,2.64875,2.64875,2.78181,2.65701,2.79337,2.83147,2.55754,2.77469,2.68205,2.95983,2.6865,2.69284,2.82616,2.60831,2.6001,2.71896,2.46258,2.7822,2.66665,2.70913,2.6495,2.70029,2.74914,2.7095,2.79629,2.65859,2.86706,2.52097,2.6916,2.70713,2.77117,2.58577,2.9165,2.68429,2.75703
664,4.1767,4.1767,4.1767,4.1767,4.1767,4.1379,4.40542,4.59868,4.20297,4.75064,4.41694,4.83554,4.37569,4.40971,4.33272,4.58373,4.55202,4.66554,4.11786,4.40326,4.52176,4.92217,4.3199,4.42169,4.78494,4.65492,4.37129,4.54498,4.42095,4.17432,4.5167,4.50093,4.7367,4.33601,4.38837,4.21938,4.4406,3.92802
665,1.30162,1.30162,1.30162,1.30162,1.30162,1.19788,2.57371,1.22736,1.32371,1.18887,1.14639,1.21476,1.31784,1.23749,1.1729,1.19501,1.22766,1.20282,1.27097,1.30157,1.2935,1.23006,1.2019,1.22604,1.291,1.21142,1.23206,1.24705,1.37515,1.22476,1.20108,1.27831,1.05415,1.18951,1.3222,1.28376,1.12881,1.33696
666,0.06598,0.06598,0.06598,0.06598,0.06598,0.14169,0.18023,0.21048,0.2244,0.20535,0.22045,0.21401,0.23333,0.21432,0.21476,0.22403,0.20888,0.20831,0.21658,0.19875,0.22097,0.21294,0.21589,0.21175,0.21528,0.21867,0.21592,0.22195,0.21238,0.22687,0.20281,0.21467,0.21575,0.22021,0.20731,0.23031,0.21417,0.21922
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1.56867,1.56867,1.56867,1.56867,1.56867,1.66246,1.66402,1.71745,1.86085,1.88691,1.72305,1.83147,1.60833,1.85657,1.79059,1.73357,1.83473,1.75987,1.74575,1.80819,1.81314,1.74888,1.6666,1.79772,1.75841,1.76568,1.87138,1.64802,1.7444,1.75422,1.73434,1.72863,1.75619,1.80962,1.72557,1.78904,1.69273,1.79988
669,0.00641,0.00641,0.00641,0.00641,0.00641,0.00671,0.00683,0.00621,0.0066,0.00624,0.00675,0.00639,0.00701,0.00627,0.00675,0.00664,0.00632,0.00591,0.00642,0.00686,0.00639,0.00685,0.00682,0.00621,0.00677,0.00692,0.00555,0.00667,0.00639,0.00644,0.00621,0.006,0.00639,0.00627,0.00635,0.00649,0.00613,0.00667
670,0.00724,0.00724,0.00724,0.00724,0.00724,0.00659,0.00679,0.00727,0.00723,0.00678,0.00727,0.00734,0.00676,0.00678,0.00661,0.0065,0.00683,0.00677,0.00671,0.00673,0.00743,0.00665,0.007,0.0071,0.00716,0.00754,0.00718,0.00678,0.00627,0.00663,0.00589,0.00658,0.00664,0.00704,0.00716,0.00707,0.00636,0.00688
671,0.0058,0.0058,0.0058,0.0058,0.0058,0.00548,0.00607,0.00652,0.00539,0.00572,0.00454,0.00391,0.00417,0.00482,0.00452,0.00517,0.00621,0.00576,0.00581,0.00468,0.0059,0.00344,0.00614,0.00569,0.00353,0.0049,0.00509,0.00561,0.00428,0.00661,0.00517,0.00487,0.00638,0.00459,0.00467,0.00615,0.00577,0.00646
672,1.98635,1.98635,1.98635,1.98635,1.98635,1.95001,2.06533,2.1457,2.19924,2.148,2.28755,2.268,2.10428,2.21066,1.99266,2.14034,2.13841,2.10662,2.09908,2.1903,2.11991,2.20413,2.18089,2.23916,2.20601,2.30806,2.09172,2.17884,2.09504,2.19315,1.94027,2.23486,2.0172,2.34316,2.12583,2.11809,2.12683,2.10561
673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1.74789,1.74789,1.74789,1.74789,1.74789,1.57211,2.72462,1.50255,1.5827,1.81054,1.81178,1.32399,1.92142,1.93952,1.79611,1.42283,1.99332,1.8942,1.40184,1.44931,1.96808,1.0846,1.84206,1.05754,1.67734,1.77351,2.01879,1.44783,1.78464,1.33658,1.91735,1.60838,1.49686,1.513,1.40051,1.74932,1.40772,2.07131
675,0.90955,0.90955,0.90955,0.90955,0.90955,1.20243,2.6333,1.39249,1.39937,1.43885,1.39776,1.33313,1.43261,1.38199,1.41797,1.38826,1.47327,1.43631,1.39304,1.35198,1.40461,1.29108,1.47018,1.31694,1.40042,1.38144,1.51126,1.37567,1.45207,1.35561,1.42928,1.38926,1.39634,1.42258,1.37787,1.43528,1.38071,1.49208
676,0.71075,0.71075,0.71075,0.71075,0.71075,0.76389,1.36284,1.24283,1.0868,1.4409,1.17362,1.49167,1.47082,1.32273,1.05972,1.37638,1.39145,1.18968,1.00522,1.11775,1.12825,1.45748,1.05503,1.23523,1.3155,1.30507,1.19034,1.48999,1.25472,0.9829,1.13356,1.31253,1.34244,1.29782,1.05589,1.01342,1.42447,0.8494
677,0.19831,0.19831,0.19831,0.19831,0.19831,0.20067,0.21526,0.19888,0.18694,0.18875,0.18521,0.183,0.18017,0.20482,0.17844,0.20324,0.19093,0.19038,0.19509,0.18209,0.22662,0.18283,0.2036,0.19178,0.17805,0.1901,0.18415,0.20468,0.18603,0.19915,0.20196,0.20525,0.20559,0.18921,0.19812,0.20313,0.20113,0.20387
678,2.77181,2.77181,2.77181,2.77181,2.77181,3.11518,2.94393,2.74369,2.94336,2.89349,3.25379,2.83335,2.93445,3.01122,2.82354,2.88262,2.94722,0,2.92423,2.90462,2.8064,3.02814,2.95155,3.15118,2.93297,3.05819,3.10027,2.72888,2.92155,2.95439,2.95394,2.90313,2.9657,2.90116,3.1717,3.03235,3.05133,3.04134
679,2.04778,2.04778,2.04778,2.04778,2.04778,1.16705,1.82703,1.83642,2.03399,1.20102,1.79542,1.55806,1.60291,2.05707,1.9664,1.87667,1.62514,2.08038,1.41339,1.704,1.68143,1.76802,1.88986,1.83386,1.9913,1.55941,1.51598,1.53519,1.56265,1.891,1.9187,1.52136,1.98758,1.70493,1.33724,1.61768,1.60812,2.09913
680,0.00642,0.00642,0.00642,0.00642,0.00642,0.00644,0.00678,0.00674,0.00615,0.00623,0.0064,0.00626,0.00629,0.00643,0.00636,0.00704,0.00641,0.00688,0.00686,0.0068,0.00695,0.00634,0.00627,0.00651,0.00557,0.00642,0.00647,0.0063,0.00629,0.00638,0.00673,0.00663,0.00669,0.00669,0.00623,0.00685,0.00689,0.00667
681,0.22042,0.22042,0.22042,0.22042,0.22042,0.21543,0.2201,0.21419,0.21559,0.22187,0.21296,0.20514,0.20846,0.21481,0.21248,0.21406,0.21313,0.21774,0.21515,0.21208,0.22444,0.20478,0.2192,0.21306,0.20146,0.21819,0.21533,0.21997,0.20684,0.219,0.22242,0.21834,0.22484,0.21416,0.20928,0.21962,0.22601,0.22972
682,0.48694,0.48694,0.48694,0.48694,0.48694,0.49274,0.94601,0.39348,0.46351,0.37548,0.36359,0.36326,0.46629,0.4089,0.43261,0.31464,0.46598,0.45065,0.39144,0.38882,0.52329,0.38739,0.33549,0.4983,0.41508,0.27733,0.44012,0.45671,0.53132,0.36506,0.34408,0.51816,0.28411,0.45949,0.46237,0.51178,0.37511,0.47388
683,0.44908,0.44908,0.44908,0.44908,0.44908,0.43808,0.43786,0.43085,0.42674,0.42912,0.44998,0.41768,0.44205,0.40664,0.46185,0.4431,0.41568,0.44156,0.44507,0.43295,0.41883,0.45592,0.42974,0.4679,0.4329,0.42585,0.43167,0.43849,0.43959,0.43994,0.45832,0.44395,0.42515,0.43063,0.43212,0.43262,0.40751,0.42458
684,0.25176,0.25176,0.25176,0.25176,0.25176,0.27154,0.27271,0.25675,0.26448,0.25331,0.26524,0.24731,0.26025,0.2609,0.25836,0.26368,0.26022,0,0.26472,0.25731,0.27445,0.25719,0.24774,0.26297,0.2591,0.25641,0.25902,0.24982,0.25867,0.26862,0.25962,0.25274,0.25739,0.25613,0.25852,0.27106,0.2662,0.26565
685,0.19306,0.19306,0.19306,0.19306,0.19306,0.19235,0.19322,0.19948,0.19608,0.18423,0.19766,0.19401,0.19224,0.18721,0.19261,0.2063,0.18391,0.19067,0.19351,0.20279,0.19595,0.19555,0.19723,0.18794,0.19046,0.20156,0.18093,0.20192,0.1914,0.1934,0.18836,0.19268,0.19795,0.19754,0.19667,0.19134,0.19353,0.19212
686,0.00555,0.00555,0.00555,0.00555,0.00555,0.00505,0.00521,0.00557,0.00554,0.0052,0.00558,0.00563,0.00518,0.0052,0.00507,0.00498,0.00523,0.00519,0.00515,0.00516,0.0057,0.0051,0.00537,0.00545,0.00549,0.00578,0.0055,0.00519,0.00481,0.00508,0.00451,0.00505,0.00509,0.0054,0.00549,0.00542,0.00488,0.00527
687,0.23471,0.23471,0.23471,0.23471,0.23471,0.23556,0.24886,0.24731,0.22424,0.22742,0.23416,0.22847,0.22979,0.23517,0.23225,0.25904,0.23441,0.2528,0.25196,0.24956,0.25562,0.23161,0.22902,0.23842,0.20153,0.23466,0.23659,0.22996,0.22963,0.23303,0.24683,0.243,0.24544,0.24547,0.2273,0.25162,0.25308,0.2444
688,3.33425,3.33425,3.33425,3.33425,3.33425,3.07809,2.71372,3.35202,2.61822,2.63962,2.90099,2.67713,3.34003,2.12226,3.5581,3.3458,2.45106,3.55445,3.18875,3.0001,2.51747,3.44763,3.51274,3.48371,3.04253,2.60802,2.74448,3.16831,2.77889,2.76734,3.17477,3.10205,2.67503,2.60989,3.1905,2.86605,2.33316,2.68214
689,2.47697,2.47697,2.47697,2.47697,2.47697,2.51773,2.73335,2.91862,2.7518,3.06447,2.87396,3.11294,2.85041,2.86983,2.82588,2.96918,2.95108,3.01589,2.70321,2.86615,2.9338,3.1624,2.81856,2.87667,3.08405,3.00982,2.8479,2.94706,2.87625,2.73545,2.93091,2.92191,3.05651,2.82776,2.85765,2.76117,2.88747,2.59483
690,0.32186,0.32186,0.32186,0.32186,0.32186,0.3477,0.31684,0.3248,0.30505,0.33974,0.32407,0.32266,0.34181,0.31755,0.33623,0.33152,0.31319,0.32255,0.3303,0.32143,0.33182,0.32108,0.32571,0.32241,0.33052,0.34034,0.33318,0.34398,0.31059,0.31005,0.32602,0.32623,0.32425,0.32469,0.33367,0.3262,0.31561,0.33669
691,2.92854,2.92854,2.92854,2.92854,2.92854,2.88734,3.16622,3.23482,2.88377,3.05438,3.25729,3.03579,3.20883,3.1946,3.255,2.98932,3.15637,2.9243,2.88679,3.01205,3.18684,3.43468,3.00738,2.80264,3.09204,2.99214,3.22858,2.80924,3.25486,3.14681,2.83861,3.16095,2.8971,3.67695,2.98435,2.87131,3.02135,2.93826
692,0.01732,0.01732,0.01732,0.01732,0.01732,0.01758,0.0183,0.0173,0.01729,0.01807,0.01816,0.01682,0.01693,0.01711,0.01927,0.01849,0.01699,0.01721,0.01733,0.01661,0.01684,0.01806,0.01819,0.01799,0.01738,0.01716,0.01736,0.01857,0.01732,0.0179,0.01859,0.017,0.01603,0.01626,0.01851,0.01745,0.0169,0.01835
693,1.34908,1.34908,1.34908,1.34908,1.34908,1.66692,1.41563,1.82617,1.58786,1.33707,1.86219,1.42455,1.95196,1.9701,1.40597,1.74474,1.34822,1.44798,1.90708,1.12521,1.86579,1.73489,1.6763,1.45111,1.49006,1.75489,1.64979,1.76766,1.4048,1.79556,1.10127,1.4951,1.56603,1.99617,1.30672,1.99844,1.58876,1.51157
694,1.32208,1.32208,1.32208,1.32208,1.32208,1.29665,2.4112,1.23709,1.24371,1.28167,1.24216,1.18001,1.27567,1.227,1.26159,1.23303,1.31478,1.27923,1.23762,1.19813,1.24874,1.13957,1.31181,1.16444,1.24472,1.22647,1.35131,1.22091,1.29439,1.20163,1.27247,1.23398,1.24079,1.26603,1.22304,1.27824,1.22577,1.33286
695,0.20335,0.20335,0.20335,0.20335,0.20335,0.21312,0.21687,0.1971,0.20965,0.19794,0.21437,0.20296,0.22258,0.19901,0.21437,0.21078,0.20047,0.18774,0.20365,0.21778,0.20293,0.21754,0.2166,0.197,0.21494,0.21982,0.17624,0.21162,0.20273,0.20449,0.19725,0.19045,0.20298,0.19915,0.20162,0.20596,0.19454,0.21164
696,1.95506,1.95506,1.95506,1.95506,1.95506,1.12125,1.71436,1.70493,1.86977,1.09833,1.64883,1.429,1.47054,1.89116,1.80718,1.72407,1.49112,1.91274,1.29502,1.56416,1.54326,1.62345,1.7363,1.68443,1.83024,1.43025,1.39003,1.40781,1.43325,1.73735,1.763,1.39501,1.82679,1.56502,1.22449,1.48421,1.47536,1.9301
697,1.29024,1.29024,1.29024,1.29024,1.29024,1.33036,1.13659,1.53046,1.61165,1.56351,1.37766,1.38408,1.67744,1.22902,1.81471,1.81673,1.32641,1.36945,1.43247,1.75539,1.30675,1.45187,1.23892,1.59128,1.29487,1.71308,1.20205,1.63644,1.77543,1.32758,1.79155,1.69885,1.60389,1.5069,1.73555,1.04076,1.61262,1.01948
698,1.27929,1.27929,1.27929,1.27929,1.27929,1.26021,1.2064,1.28646,1.32482,1.32128,1.30865,1.30754,1.3223,1.21973,1.31376,1.37773,1.26202,1.27874,1.28558,1.35904,1.27454,1.34031,1.24208,1.33797,1.26704,1.26831,1.23216,1.35597,1.3968,1.23847,1.2765,1.31862,1.36659,1.28662,1.29079,1.17794,1.28398,1.20364
699,1.09248,1.09248,1.09248,1.09248,1.09248,0.83932,0.9247,1.08413,1.15089,1.17575,1.08656,1.10861,0.87721,1.09182,0.76999,1.02086,0.97043,1.16054,0.87338,1.22938,0.98412,1.05921,0.9333,0.98358,1.13639,1.23075,0.90126,0.93765,0.89858,1.14873,0.70507,1.07802,0.8326,1.20277,0.92774,0.88526,0.87408,1.07209
700,3.34368,3.34368,3.34368,3.34368,3.34368,3.7892,3.25718,3.39433,3.05379,3.652,3.38169,3.35744,3.68768,3.26932,3.5915,3.51018,3.19422,3.3556,3.48926,3.3363,3.51538,3.33024,3.41011,3.35316,3.493,3.66231,3.53885,3.72512,3.14943,3.14014,3.41546,3.41898,3.38495,3.3925,3.54733,3.41843,3.23598,3.59936
701,0.19766,0.19766,0.19766,0.19766,0.19766,0.21314,0.21406,0.20157,0.20762,0.19887,0.20821,0.19417,0.2043,0.20481,0.20283,0.20699,0.20428,0,0.2078,0.202,0.21542,0.20191,0.19451,0.20643,0.20341,0.2013,0.20334,0.19614,0.20307,0.21085,0.20381,0.19842,0.20207,0.20108,0.20295,0.21277,0.20896,0.20853
702,0.50446,0.50446,0.50446,0.50446,0.50446,0.34893,0.3686,0.38149,0.47984,0.46252,0.39405,0.46823,0.44578,0.28843,0.49989,0.4564,0.46938,0.51806,0.3739,0.5245,0.36826,0.46533,0.42079,0.39261,0.49886,0.35211,0.47218,0.38059,0.49301,0.51168,0.38022,0.53777,0.34026,0.31923,0.43822,0.2816,0.53712,0.39669
703,0.56538,0.56538,0.56538,0.56538,0.56538,0.77522,0.69979,0.6986,0.60682,0.49324,0.74806,0.77543,0.64216,0.52408,0.60295,0.79422,0.43807,0.58267,0.67881,0.7134,0.60984,0.71171,0.75814,0.58322,0.58453,0.72874,0.44809,0.78478,0.76485,0.63264,0.54146,0.56563,0.71706,0.69438,0.81273,0.70334,0.66771,0.57341
704,0.36581,0.36581,0.36581,0.36581,0.36581,0.32563,0.32726,0.35869,0.3545,0.36583,0.36684,0.33989,0.38465,0.33265,0.35598,0.41003,0.34481,0.338,0.32929,0.36745,0.33829,0.36099,0.32834,0.33748,0.33119,0.34135,0.32221,0.40485,0.36437,0.35416,0.3555,0.36306,0.3595,0.33427,0.35785,0.31844,0.34876,0.32694
705,2.78456,2.78456,2.78456,2.78456,2.78456,2.77402,2.80431,2.7765,2.87624,2.87235,2.53187,2.89118,2.85954,2.8039,2.75703,2.74814,2.81475,3.00478,2.97816,2.75521,2.78592,2.74264,3.03271,2.89374,2.66779,2.60322,2.77893,2.7584,2.84804,2.98585,2.7977,2.73811,2.93889,2.6836,2.79414,2.63663,2.93303,2.69266
706,3.04062,3.04062,3.04062,3.04062,3.04062,2.97457,5.47614,2.81987,2.83705,2.93566,2.83305,2.6716,2.92008,2.79366,2.88351,2.80931,3.02165,2.92932,2.82124,2.71868,2.85013,2.56658,3.01394,2.63115,2.83967,2.79228,3.11654,2.77785,2.9687,2.72776,2.91177,2.81179,2.82948,2.89503,2.78337,2.92675,2.79046,3.06861
707,1.96021,1.96021,1.96021,1.96021,1.96021,1.78787,1.54786,1.93492,1.46386,1.47725,1.6407,1.50071,1.91528,1.15369,2.05166,1.91888,1.35932,2.04938,1.82067,1.70269,1.40085,1.98257,2.02329,2.00513,1.72922,1.45748,1.54282,1.80789,1.56435,1.55712,1.81192,1.76644,1.49939,1.45865,1.82176,1.61885,1.28559,1.50384
